================================================================================
WebSocket Connection Log
Connection ID: ativos_0dfe1755f9d2
Connection Type: ativos
User: ATIVOS Client 1
Created: 2026-03-03T16:31:55.303098
Log File: ATIVOS_Client_1_ativos_ativos_0dfe1755f9d2_20260303_163155.log
================================================================================

[2026-03-03T16:31:55.306463] [INIT] Iniciando ATIVOS Client #1
  Data: {"account_idx": 0, "user_name": "ATIVOS Client 1", "stable_id": "0dfe1755f9d2"}
[2026-03-03T16:31:56.963687] [CONNECT] Cliente conectado com sucesso
[2026-03-03T16:31:56.970285] [AUTH] Autenticação bem-sucedida
  Data: {"account_idx": 0, "data_keys": []}
[2026-03-03T16:31:57.192221] [CALLBACK:json_data] | keys: ['id']
[2026-03-03T16:32:04.122215] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:04.127569] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:04.133935] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:04.163239] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:04.177233] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:04.187438] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:04.190395] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:04.193131] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:04.465593] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:04.467672] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:04.469582] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:04.532623] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:04.533650] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:04.535685] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:04.538191] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:04.539186] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:04.541183] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:05.049708] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:05.052088] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:05.054102] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:05.056723] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:05.058275] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:05.059781] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:05.060775] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:05.062855] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:05.064447] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:05.556223] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:05.558789] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:05.560402] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:05.562481] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:05.566016] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:05.570069] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:05.573059] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:05.576629] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:05.580598] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:06.066009] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:06.068999] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:06.070559] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:06.072549] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:06.074233] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:06.076206] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:06.076713] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:06.079704] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:06.081701] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:06.491145] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:06.493236] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:06.494770] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:06.496785] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:06.499461] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:06.502482] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:06.603514] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:06.606256] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:06.607795] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:06.996163] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:06.998498] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:07.001055] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:07.003019] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:07.005132] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:07.006687] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:07.008221] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:07.009242] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:07.010261] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:07.564355] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:07.566340] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:07.567337] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:07.568372] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:07.570330] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:07.571665] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:07.574044] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:07.576199] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:07.577703] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:08.028075] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:08.033614] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:08.036654] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:08.038194] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:08.039217] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:08.040755] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:08.042821] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:08.044386] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:08.045917] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:08.500228] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:08.502813] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:08.505538] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:08.507597] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:08.509135] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:08.510669] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:08.511693] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:08.513741] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:08.515815] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:09.037421] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:09.039974] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:09.041525] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:09.043501] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:09.045391] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:09.047335] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:09.048651] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:09.051194] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:09.052152] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:09.603044] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:09.607585] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:09.613862] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:09.619878] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:09.634442] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:09.646770] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:09.652097] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:09.656561] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:09.660202] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:10.014169] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:10.015673] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:10.016670] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:10.018666] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:10.019662] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:10.021490] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:10.022478] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:10.024603] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:10.027192] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:10.525264] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:10.527969] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:10.529083] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:10.530033] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:10.532466] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:10.533485] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:10.535475] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:10.537511] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:10.539473] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:11.111570] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:11.113157] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:11.114236] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:11.116192] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:11.117189] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:11.118687] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:11.120234] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:11.121204] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:11.122201] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:11.504006] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:11.512212] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:11.516498] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:11.518492] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:11.520051] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:11.520996] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:11.522991] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:11.523989] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:11.667994] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:12.005631] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:12.008200] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:12.009231] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:12.010211] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:12.011209] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:12.013570] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:12.015606] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:12.016604] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:12.018600] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:12.447502] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:12.449578] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:12.451132] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:12.452093] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:12.454087] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:12.456039] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:12.457543] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:12.458873] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:12.459843] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:13.007333] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:13.008941] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:13.010880] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:13.012481] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:13.015558] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:13.018549] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:13.020689] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:13.023081] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:13.026007] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:13.491679] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:13.494252] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:13.496906] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:13.500520] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:13.503056] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:13.505634] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:13.506742] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:13.508932] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:13.510434] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:14.011849] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:14.015572] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:14.017604] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:14.019105] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:14.020964] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:14.021991] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:14.024027] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:14.025077] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:14.027125] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:14.636464] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:14.638965] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:14.639963] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:14.641624] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:14.643850] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
[2026-03-03T16:32:14.644843] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-03T16:32:14.645841] [CALLBACK:stream_update] | symbols: ['USDCNH_otc']
[2026-03-03T16:32:14.648026] [CALLBACK:stream_update] | symbols: ['EURTRY_otc']
[2026-03-03T16:32:14.649581] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-03T16:32:15.088096] [CALLBACK:stream_update] | symbols: ['AUDNZD_otc']
[2026-03-03T16:32:15.133180] [CALLBACK:stream_update] | symbols: ['CADCHF_otc']
[2026-03-03T16:32:15.142575] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-03T16:32:15.156683] [CALLBACK:stream_update] | symbols: ['NZDUSD_otc']
[2026-03-03T16:32:15.172833] [CALLBACK:stream_update] | symbols: ['USDCAD_otc']
